fname,label
HIP85365_57502.30947_106175280_OFF,1
HIP85582_57502.34912_174914443,3
HIP86032_57502.36503_96258887,1
HIP86032_57502.36503_96255361,1
HIP85582_57502.34127_112841955,0
HIP85365_57502.30947_112259186,0
HIP86032_57502.36503_193728000_OFF,5
HIP85365_57502.31704_68747846_OFF,2
HIP86032_57502.36503_96180956,1
HIP85365_57502.30947_106366808,1
HIP85582_57502.34127_112833287_OFF,0
HIP85582_57502.34127_112852669_OFF,0
HIP86032_57502.35747_106186760_OFF,1
HIP86032_57502.35747_106077785,1
HIP85582_57502.34912_113642988,2
HIP85365_57502.32461_112242761_OFF,0
HIP86032_57502.35747_97386199_OFF,1
HIP85582_57502.34912_112323622_OFF,0
HIP85582_57502.34912_174967343_OFF,1
HIP86032_57502.35747_106250586,1
HIP85582_57502.34912_106713113_OFF,1
HIP85365_57502.32461_112290248_OFF,0
HIP86032_57502.36503_174767998,3
HIP86032_57502.36503_114380151,2
HIP86032_57502.35747_112566889_OFF,2
HIP86032_57502.35747_112579214,2
HIP85365_57502.31704_112289496,0
HIP86032_57502.36503_113652994_OFF,2
HIP85365_57502.30947_106317416,1
HIP86032_57502.36503_174742958,3
HIP86032_57502.35747_112605661,2
HIP85365_57502.30947_106306124_OFF,1
HIP85582_57502.34912_174965933_OFF,1
HIP86032_57502.36503_174819135,3
HIP86032_57502.35747_123056285,0
HIP86032_57502.36503_122976917_OFF,0
HIP86032_57502.36503_174779283_OFF,3
HIP85365_57502.30947_106268027_OFF,1
HIP86032_57502.36503_174767293,3
HIP86032_57502.36503_174741548,3
HIP85582_57502.34912_175025887,3
HIP85582_57502.34127_112789838_OFF,0
HIP85365_57502.30947_105931259,1
HIP85582_57502.34127_112811697_OFF,0
HIP85365_57502.30947_106351271_OFF,1
HIP86032_57502.36503_175630521,3
HIP85365_57502.32461_116145184,0
HIP85582_57502.34912_113634995,2
HIP86032_57502.35747_182043965,4
HIP85365_57502.30947_106004934,1
HIP85582_57502.34912_114703372,0
HIP86032_57502.35747_106197340_OFF,1
HIP85365_57502.30947_106009165,1
HIP85582_57502.34127_112795330_OFF,0
HIP85365_57502.32461_112330197_OFF,0
HIP85365_57502.31704_68738399,4
HIP85365_57502.30947_112535576_OFF,2
HIP86032_57502.36503_174692879,3
HIP85365_57502.30947_106266969,1
HIP85582_57502.34912_112287711,0
HIP86032_57502.35747_106207177,1
HIP86032_57502.35747_112600526_OFF,2
HIP85365_57502.32461_112010381,0
HIP85582_57502.34912_174941246_OFF,1
HIP85365_57502.30947_106250042_OFF,5
HIP85365_57502.31704_112238133,0
HIP85582_57502.34912_112314577,0
HIP86032_57502.35747_123100213,0
HIP85365_57502.30947_106317070_OFF,1
HIP86032_57502.35747_123072114_OFF,0
HIP85582_57502.34912_96237621_OFF,1
HIP86032_57502.36503_175641101_OFF,3
HIP85365_57502.32461_112026371_OFF,0
HIP85365_57502.32461_112032832_OFF,0
HIP85365_57502.32461_112341880_OFF,0
HIP85582_57502.34127_105937520_OFF,1
HIP86032_57502.37260_105982564,1
HIP86032_57502.35747_106204036_OFF,1
HIP85582_57502.34912_174916912_OFF,1
HIP86032_57502.36503_174678419,3
HIP86032_57502.35747_112607202,2
HIP86032_57502.35747_112600526,2
HIP85365_57502.30947_106244399_OFF,1
HIP86032_57502.35747_97400659_OFF,1
HIP86032_57502.35747_106025590_OFF,1
HIP86032_57502.35747_123059833,0
HIP85365_57502.31704_112238133_OFF,0
HIP86032_57502.35747_123070278,0
HIP86032_57502.36503_114379881,2
HIP86032_57502.36503_174589900,3
HIP86032_57502.36503_96240196_OFF,1
HIP86032_57502.35747_105906739,1
HIP85582_57502.34912_174933840_OFF,1
HIP86032_57502.36503_174677009,3
HIP85582_57502.34912_114321372,0
HIP85365_57502.30947_106199970,1
HIP86032_57502.35747_123094188,0
HIP86032_57502.35747_176856364_OFF,3
HIP86032_57502.35747_97359749_OFF,1
HIP85365_57502.30947_106257089,1
HIP85582_57502.34912_113631176,2
HIP85365_57502.30947_106297661,1
HIP85365_57502.32461_112541478,2
HIP86032_57502.36503_174802560_OFF,3
HIP85582_57502.34127_112772448_OFF,0
HIP85365_57502.30947_106216895_OFF,1
HIP86032_57502.35747_97419350,1
HIP85365_57502.30947_106210205_OFF,1
HIP85365_57502.32461_112523504_OFF,4
HIP86032_57502.36503_174712276_OFF,1
HIP85582_57502.34127_105861435_OFF,1
HIP85365_57502.31704_106313673_OFF,1
HIP86032_57502.36503_174783163_OFF,3
HIP86032_57502.35747_97371034_OFF,1
HIP86032_57502.35747_105938481_OFF,1
HIP86032_57502.36503_114312611_OFF,2
HIP86032_57502.37260_106063685_OFF,1
HIP85365_57502.30947_112789039,0
HIP86032_57502.36503_96213745,1
HIP86032_57502.35747_112340310_OFF,0
HIP86032_57502.36503_113641700_OFF,2
HIP85582_57502.34912_174948299,1
HIP85365_57502.32461_116165952,0
HIP86032_57502.37260_105982564_OFF,1
HIP85365_57502.31704_68766623,2
HIP86032_57502.36503_122914360_OFF,0
HIP86032_57502.35747_112531965_OFF,2
HIP86032_57502.36503_105674462,1
HIP86032_57502.36503_96136504,1
HIP85582_57502.34912_96265473_OFF,1
HIP85365_57502.31704_90406400,6
HIP85365_57502.31704_88455220_OFF,5
HIP86032_57502.36503_96173541,1
HIP85365_57502.30947_106012346,1
HIP86032_57502.36503_65422802,0
HIP86032_57502.36503_174801502_OFF,3
HIP86032_57502.36503_122994258,0
HIP85365_57502.32461_116291882,0
HIP85365_57502.30947_112812836_OFF,0
HIP86032_57502.35747_106057315,1
HIP86032_57502.35747_112979860,2
HIP85582_57502.34912_174975102,3
HIP86032_57502.36503_114362467_OFF,2
HIP85365_57502.32461_112315337,0
HIP86032_57502.35747_112838505_OFF,0
HIP86032_57502.35747_112986210_OFF,2
HIP86032_57502.36503_174843117,3
HIP86032_57502.36503_174631867_OFF,3
HIP86032_57502.35747_97409123_OFF,1
HIP85365_57502.31704_68779747,4
HIP85582_57502.34912_106464831,1
HIP85365_57502.30947_112790331,0
HIP85582_57502.34912_106643989,1
HIP85582_57502.34912_114726954,0
HIP85365_57502.31704_112238456,0
HIP86032_57502.36503_174562038,3
HIP85365_57502.30947_111587907_OFF,2
HIP86032_57502.36503_174566975_OFF,3
HIP86032_57502.36503_174707691_OFF,3
HIP85365_57502.31704_112298164_OFF,0
HIP85365_57502.30947_112839702_OFF,0
HIP85365_57502.31704_90630724_OFF,5
HIP85365_57502.31704_90643969_OFF,6
HIP85365_57502.32461_112548154_OFF,2
HIP85365_57502.31704_112275659_OFF,0
HIP85582_57502.34127_105913456,1
HIP86032_57502.36503_96153086_OFF,1
HIP85582_57502.34912_121406250_OFF,0
HIP85365_57502.31704_112291434_OFF,0
HIP85365_57502.31704_111961374,4
HIP85582_57502.34912_111596070_OFF,2
HIP85582_57502.34127_112806636,0
HIP85365_57502.30947_106238063_OFF,1
HIP86032_57502.35747_105968456,1
HIP86032_57502.36503_174776462_OFF,3
HIP86032_57502.36503_114359626,2
HIP86032_57502.35747_97384781_OFF,1
HIP86032_57502.35747_106216384_OFF,1
HIP85365_57502.30947_112770895_OFF,0
HIP85582_57502.34912_114341400_OFF,2
HIP85582_57502.34912_121459128,4
HIP85582_57502.34912_114339089,2
HIP86032_57502.36503_105685023,1
HIP86032_57502.35747_112574849,2
HIP85365_57502.31704_112241471_OFF,0
HIP85365_57502.30947_106182331_OFF,1
HIP85582_57502.34912_112962099_OFF,2
HIP85365_57502.30947_105954868,1
HIP85365_57502.31704_97361710,1
HIP86032_57502.36503_174784926_OFF,3
HIP85365_57502.31704_106294628,1
HIP86032_57502.35747_97396426_OFF,1
HIP85582_57502.34127_105940435_OFF,1
HIP86032_57502.36503_89377523_OFF,6
HIP86032_57502.35747_106184969_OFF,1
HIP85365_57502.31704_88570766,6
HIP85365_57502.31704_106296039,1
HIP85365_57502.31704_112084791_OFF,0
HIP85365_57502.32461_112312591_OFF,0
HIP85582_57502.34912_121423672,0
HIP85582_57502.34912_174985682,3
HIP85365_57502.32461_116028847,0
HIP86032_57502.35747_112532294_OFF,2
HIP86032_57502.35747_106229429_OFF,1
HIP85365_57502.30947_106190442_OFF,1
HIP85365_57502.30947_106307559,1
HIP85365_57502.31704_91054865,6
HIP86032_57502.35747_97399241_OFF,1
HIP85365_57502.30947_112238027_OFF,0
HIP86032_57502.35747_112581360_OFF,2
HIP85365_57502.30947_111221563,3
HIP86032_57502.35747_112584863,2
HIP86032_57502.35747_106235076,1
HIP85365_57502.30947_106309284,1
HIP85365_57502.31704_112076069,0
HIP86032_57502.36503_90783841_OFF,5
HIP85582_57502.34127_105910633_OFF,1
HIP85365_57502.32461_112283195,0
HIP85582_57502.34912_121412269_OFF,4
HIP85582_57502.34912_121402393_OFF,0
HIP85365_57502.31704_106328490_OFF,1
HIP85365_57502.32461_112286210,0
HIP86032_57502.35747_106235781,1
HIP85365_57502.30947_106129784,1
HIP86032_57502.36503_174834653_OFF,3
HIP85582_57502.34912_114347796,2
HIP86032_57502.36503_114366045_OFF,2
HIP85365_57502.32461_116028140,0
HIP86032_57502.36503_123035392,0
HIP85365_57502.30947_106145676,1
HIP86032_57502.36503_174648442_OFF,3
HIP86032_57502.36503_96182357_OFF,1
HIP85365_57502.30947_106210205,1
HIP86032_57502.36503_114352950,2
HIP86032_57502.36503_105958343_OFF,1
HIP86032_57502.36503_89273144,6
HIP85365_57502.30947_106307879,1
HIP85365_57502.30947_106354079,1
HIP86032_57502.36503_174557806,3
HIP86032_57502.35747_132768993_OFF,4
HIP85582_57502.34127_105891502_OFF,1
HIP85365_57502.31704_112257192,0
HIP85365_57502.31704_111591434_OFF,2
HIP86032_57502.35747_112538345,2
HIP85582_57502.34912_107451496_OFF,1
HIP85582_57502.34912_174963111,3
HIP86032_57502.35747_106269633_OFF,1
HIP85582_57502.34912_175041757,3
HIP85365_57502.30947_112069665,0
HIP86032_57502.35747_112830160,0
HIP86032_57502.35747_112543266,2
HIP86032_57502.37260_101771776,5
HIP85365_57502.31704_106354199,1
HIP86032_57502.35747_151559633,4
HIP86032_57502.36503_174845938,3
HIP86032_57502.35747_106064731,1
HIP86032_57502.35747_112530171_OFF,2
HIP86032_57502.35747_106218501_OFF,1
HIP86032_57502.35747_112833606,0
HIP85365_57502.32461_112059375_OFF,0
HIP85582_57502.34912_107450077_OFF,1
HIP86032_57502.36503_96270173_OFF,1
HIP85365_57502.30947_112033216,0
HIP86032_57502.36503_96218669_OFF,1
HIP86032_57502.35747_97425698_OFF,1
HIP86032_57502.35747_123090845_OFF,0
HIP85582_57502.34912_175203277_OFF,1
HIP85365_57502.31704_106366226_OFF,1
HIP86032_57502.35747_106236482_OFF,1
HIP85365_57502.31704_112319431,0
HIP85365_57502.30947_112930060_OFF,2
HIP86032_57502.36503_174570150_OFF,3
HIP85582_57502.34912_114384280_OFF,0
HIP86032_57502.36503_96172835_OFF,1
HIP85582_57502.34912_114323169,2
HIP86032_57502.36503_96249012_OFF,1
HIP86032_57502.36503_96220097,1
HIP86032_57502.36503_174627635_OFF,3
HIP86032_57502.35747_105976215_OFF,1
HIP86032_57502.36503_114364248_OFF,2
HIP85365_57502.32461_116280667,0
HIP86032_57502.36503_123051759,0
HIP85582_57502.34127_105872725_OFF,1
HIP86032_57502.36503_122916078_OFF,0
HIP86032_57502.36503_174587078_OFF,3
HIP85582_57502.34912_96266872,1
HIP85365_57502.30947_106144245,1
HIP86032_57502.36503_174797270,3
HIP86032_57502.36503_174784573_OFF,3
HIP85582_57502.34127_112858807,0
HIP85365_57502.31704_112237810,0
HIP85365_57502.31704_106335538,1
HIP86032_57502.35747_96216322,1
HIP85365_57502.30947_106459875_OFF,1
HIP85365_57502.30947_106352310_OFF,1
HIP85582_57502.34127_112788223_OFF,0
HIP85365_57502.30947_112804760,0
HIP86032_57502.36503_114374262_OFF,2
HIP86032_57502.35747_106030528,1
HIP86032_57502.35747_106038638,1
HIP86032_57502.35747_106241424_OFF,1
HIP86032_57502.35747_112337026_OFF,0
HIP85365_57502.30947_112827965,0
HIP85365_57502.31704_112242763,0
HIP86032_57502.36503_174803265_OFF,3
HIP85582_57502.34127_105946607,1
HIP85365_57502.30947_106164011,1
HIP86032_57502.35747_123078677,0
HIP85582_57502.34912_112273928,0
HIP86032_57502.36503_174567681,3
HIP85365_57502.31704_106308035_OFF,1
HIP86032_57502.35747_123978048,0
HIP85365_57502.31704_91069558_OFF,6
HIP86032_57502.36503_175258210_OFF,3
HIP85582_57502.34912_114386848,2
HIP86032_57502.35747_105913793,1
HIP85365_57502.32461_112563303,2
HIP86032_57502.36503_174675598_OFF,3
HIP86032_57502.35747_106190287,1
HIP85365_57502.30947_106228561_OFF,1
HIP85365_57502.31704_106310151,1
HIP86032_57502.35747_112960859_OFF,2
HIP85582_57502.34127_105790460_OFF,1
HIP86032_57502.35747_106050276_OFF,1
HIP85582_57502.34912_112965766_OFF,2
HIP86032_57502.36503_114346241,2
HIP85365_57502.31704_68759550,0
HIP85365_57502.30947_106199622_OFF,1
HIP85582_57502.34912_111597097,0
HIP86032_57502.36503_174816314,3
HIP85365_57502.31704_112244163,0
HIP86032_57502.35747_112949561,2
HIP86032_57502.36503_113653455,2
HIP85365_57502.31704_112018299_OFF,0
HIP85582_57502.34912_113610082_OFF,2
HIP85365_57502.31704_68767586_OFF,4
HIP85365_57502.31704_90276133_OFF,5
HIP85582_57502.34912_121576524,0
HIP86032_57502.36503_114331125_OFF,2
HIP85365_57502.30947_106289540,1
HIP86032_57502.35747_106203688_OFF,1
HIP86032_57502.36503_174580024_OFF,1
HIP85365_57502.31704_111587395,2
HIP85365_57502.32461_112259936,0
HIP85365_57502.31704_112244163_OFF,0
HIP86032_57502.35747_112585890_OFF,2
HIP85365_57502.30947_106157641_OFF,1
HIP86032_57502.35747_106062620,1
HIP86032_57502.36503_174851935,3
HIP86032_57502.36503_114366559,2
HIP85365_57502.32461_116341429,0
HIP85365_57502.30947_106204899,1
HIP86032_57502.35747_112607972_OFF,2
HIP86032_57502.35747_96228313,1
HIP85365_57502.30947_106247572_OFF,1
HIP86032_57502.36503_174660080_OFF,3
HIP85582_57502.34912_113621676,2
HIP86032_57502.36503_175630874_OFF,3
HIP85365_57502.32461_116022975_OFF,0
HIP85582_57502.34127_112831187_OFF,0
HIP85365_57502.32461_112550448,2
HIP85582_57502.34912_175001200_OFF,1
HIP85582_57502.34127_112852992_OFF,0
HIP85582_57502.34912_121468611,0
HIP86032_57502.35747_96225854_OFF,1
HIP85365_57502.30947_106222527,1
HIP85365_57502.32461_112549181,2
HIP85365_57502.32461_116348297,0
HIP85365_57502.31704_106332011,1
HIP86032_57502.35747_123061131,0
HIP85365_57502.32461_116178163,0
HIP86032_57502.37260_106046403,1
HIP86032_57502.35747_105985738_OFF,1
HIP85365_57502.32461_116290643_OFF,0
HIP85582_57502.34912_114726954_OFF,0
HIP85582_57502.34127_105802100_OFF,1
HIP86032_57502.35747_112426483_OFF,6
HIP85365_57502.30947_112269631_OFF,0
HIP85365_57502.31704_112249224_OFF,0
HIP85365_57502.30947_112847078,0
HIP86032_57502.36503_96181299_OFF,1
HIP85365_57502.30947_112794100,0
HIP86032_57502.36503_174800091,3
HIP85582_57502.34912_111590405_OFF,2
HIP86032_57502.36503_123069090,0
HIP86032_57502.36503_96222566_OFF,1
HIP86032_57502.36503_96196817_OFF,1
HIP86032_57502.36503_122926636_OFF,0
HIP85365_57502.30947_105912920,1
HIP86032_57502.35747_105922605_OFF,1
HIP85365_57502.31704_89629770_OFF,5
HIP85582_57502.34912_174938072_OFF,1
HIP86032_57502.36503_65036420_OFF,4
HIP86032_57502.36503_174569444_OFF,3
HIP85365_57502.30947_106007056,1
HIP86032_57502.36503_174736610,3
HIP86032_57502.35747_105971975_OFF,1
HIP85365_57502.30947_112549185_OFF,2
HIP86032_57502.36503_123078674_OFF,0
HIP86032_57502.36503_123024834,0
HIP86032_57502.36503_175021921_OFF,3
HIP86032_57502.37260_106082373_OFF,1
HIP85365_57502.30947_105997209,1
HIP85365_57502.31704_91099011_OFF,5
HIP85365_57502.30947_106382287_OFF,1
HIP86032_57502.36503_174579672,3
HIP86032_57502.35747_123065002_OFF,0
HIP85582_57502.34127_105845917,1
HIP86032_57502.35747_80074240,5
HIP86032_57502.36503_96163313_OFF,1
HIP85582_57502.34912_122288552_OFF,2
HIP86032_57502.35747_96219160,1
HIP86032_57502.35747_105997729,1
HIP86032_57502.35747_106250919_OFF,1
HIP85365_57502.30947_106158355,1
HIP85582_57502.34127_105802897,1
HIP86032_57502.35747_106004782_OFF,1
HIP85582_57502.34912_114361171_OFF,2
HIP85582_57502.34127_112788546,0
HIP85365_57502.31704_111597363,2
HIP85365_57502.30947_106140718_OFF,1
HIP85365_57502.31704_91099011,6
HIP86032_57502.36503_174557455_OFF,3
HIP85365_57502.32461_112520166_OFF,4
HIP86032_57502.35747_106225554,1
HIP86032_57502.35747_105946591_OFF,1
HIP86032_57502.35747_112546604_OFF,2
HIP85582_57502.34912_114320345_OFF,0
HIP85365_57502.32461_116312156_OFF,0
HIP86032_57502.36503_175642512_OFF,3
HIP85365_57502.30947_106162931_OFF,1
HIP86032_57502.35747_112549442_OFF,2
HIP86032_57502.36503_96150617_OFF,1
HIP86032_57502.36503_65393538,0
HIP85365_57502.31704_112319862_OFF,0
HIP85582_57502.34127_112845993,0
HIP85365_57502.31704_90643969,6
HIP85365_57502.32461_116138814,0
HIP85365_57502.32461_112550708_OFF,2
HIP86032_57502.36503_123075018_OFF,0
HIP85365_57502.30947_106162220,1
HIP86032_57502.36503_175640396_OFF,3
HIP85365_57502.30947_106365731,1
HIP85365_57502.30947_106292025_OFF,1
HIP85365_57502.31704_89599980_OFF,5
HIP86032_57502.36503_96210576_OFF,1
HIP85582_57502.34912_174964170_OFF,1
HIP86032_57502.35747_106003020,1
HIP85582_57502.34912_114352915,0
HIP86032_57502.36503_114379881_OFF,2
HIP85365_57502.31704_112048826_OFF,0
HIP85365_57502.30947_112809929_OFF,0
HIP86032_57502.36503_174566975,3
HIP85582_57502.34912_113605756_OFF,2
HIP86032_57502.36503_88622375_OFF,5
HIP86032_57502.36503_96215509,1
HIP86032_57502.36503_89243653_OFF,5
HIP85365_57502.31704_112304948_OFF,0
HIP86032_57502.36503_113635840_OFF,2
HIP85365_57502.31704_112308932,0
HIP86032_57502.35747_97359749,1
HIP86032_57502.35747_106200161_OFF,1
HIP86032_57502.36503_114313421_OFF,2
HIP85582_57502.34912_112317592_OFF,0
HIP85365_57502.30947_105612444_OFF,1
HIP85365_57502.30947_106253947_OFF,1
HIP86032_57502.35747_106005134,1
HIP85365_57502.32461_112306938_OFF,0
HIP85582_57502.34912_174903863_OFF,1
HIP86032_57502.35747_123119488_OFF,0
HIP86032_57502.35747_112966824,2
HIP85365_57502.32461_112334881_OFF,0
HIP85365_57502.30947_105992624_OFF,1
HIP86032_57502.36503_96172130,1
HIP86032_57502.37260_106046403_OFF,1
HIP85365_57502.30947_112842986_OFF,0
HIP85365_57502.30947_105916061_OFF,1
HIP86032_57502.35747_112831183,0
HIP85582_57502.34912_112301817_OFF,0
HIP86032_57502.35747_97366097_OFF,1
HIP85365_57502.31704_88685148,4
HIP86032_57502.36503_96173894,1
HIP85582_57502.34912_174960643_OFF,1
HIP85582_57502.34912_122322249,0
HIP86032_57502.35747_112335034_OFF,0
HIP85365_57502.32461_116313324_OFF,0
HIP85365_57502.31704_90393551_OFF,5
HIP85365_57502.32461_112273181_OFF,0
HIP85365_57502.32461_112048499,0
HIP85582_57502.34912_112251746_OFF,0
HIP86032_57502.36503_97638912,5
HIP86032_57502.35747_106269990,1
HIP86032_57502.35747_123132091_OFF,0
HIP85582_57502.34912_114338062_OFF,0
HIP85365_57502.30947_105954169_OFF,1
HIP86032_57502.35747_112942062_OFF,2
HIP86032_57502.36503_174768703,3
HIP85365_57502.31704_89627718,6
HIP86032_57502.36503_123073613,0
HIP86032_57502.36503_174601186,3
HIP85365_57502.30947_106215488_OFF,1
HIP85365_57502.30947_112327078_OFF,0
HIP85582_57502.34912_114386591,2
HIP85365_57502.32461_112327451_OFF,0
HIP86032_57502.35747_106202277,1
HIP86032_57502.37260_106055217_OFF,1
HIP86032_57502.35747_106263642,1
HIP86032_57502.35747_106002313,1
HIP85582_57502.34912_96264756_OFF,1
HIP86032_57502.35747_96221984_OFF,1
HIP86032_57502.35747_106249888_OFF,1
HIP85582_57502.34127_112761680,0
HIP86032_57502.36503_174856871_OFF,3
HIP85365_57502.30947_106353407_OFF,1
HIP86032_57502.36503_174641389,3
HIP85365_57502.30947_112805837,0
HIP85365_57502.30947_112803791_OFF,0
HIP85365_57502.30947_106330472_OFF,1
HIP85582_57502.34912_121467090_OFF,0
HIP86032_57502.35747_112837482,0
HIP86032_57502.35747_112572795,2
HIP86032_57502.35747_106043928_OFF,1
HIP85582_57502.34912_121468928,0
HIP86032_57502.36503_96147443_OFF,1
HIP85582_57502.34912_113617568_OFF,2
HIP85582_57502.34127_105975239,1
HIP86032_57502.36503_174739432,3
HIP85365_57502.30947_105991204,1
HIP86032_57502.35747_112558149_OFF,2
HIP86032_57502.35747_106255531_OFF,1
HIP86032_57502.36503_89992744_OFF,5
HIP85582_57502.34912_96255254_OFF,1
HIP85365_57502.30947_106131185_OFF,1
HIP85365_57502.30947_112790600,0
HIP85582_57502.34912_113189657,6
HIP85365_57502.31704_112075315,0
HIP85365_57502.32461_112543789_OFF,2
HIP85365_57502.30947_106175983_OFF,1
HIP85365_57502.30947_112780263,0
HIP85582_57502.34912_174916206_OFF,1
HIP85365_57502.31704_91439616,5
HIP86032_57502.36503_96254655_OFF,1
HIP85365_57502.31704_112251916_OFF,0
HIP86032_57502.36503_174566270_OFF,3
HIP85582_57502.34912_174940540,1
HIP85582_57502.34912_113609081_OFF,2
HIP85365_57502.31704_106318257,1
HIP85365_57502.31704_68755420_OFF,4
HIP86032_57502.36503_96233142,1
HIP86032_57502.35747_106206509,1
HIP85582_57502.34912_106466235,1
HIP86032_57502.35747_123135209_OFF,0
HIP85582_57502.34912_113002968_OFF,2
HIP86032_57502.35747_123108397,0
